Unnamed: 0,file_name,label
72729,train_data/0f1ee082f74a41c98b13de22c3f81ac3.jpg,0
71755,train_data/af660bec4c5d4069b98ec3c3ad685e01.jpg,0
35165,train_data/20a7f44fcf3b4b088d9d52d8aa5db9fc.jpg,0
78375,train_data/e269dc6823414b60be51bbe2dd06e6d1.jpg,0
19106,train_data/d0dfedc8c738428b96d0074c81e0469c.jpg,1
52792,train_data/97b4396cd9e84917b016f62a29dd142d.jpg,1
35058,train_data/7496ad1b173d4ef7bfbea357faf40144.jpg,1
20144,train_data/2b05e9bf875e41c0aa1e870fdbb6033b.jpg,1
71665,train_data/487a50b8ee694edfb475de36adcb6f1a.jpg,0
50222,train_data/f1e3ddcf6a11442483258d2c27bf803b.jpg,1
45024,train_data/6a013a8c6c8046cabef8bb2c6f26593e.jpg,1
39653,train_data/5e0a291091464cd28bbaa0957a72e9cf.jpg,0
73892,train_data/fc448f9fc8934a2eb65ec3e56343dbbc.jpg,1
78921,train_data/f029108f1e5e4738b12049df2b302946.jpg,0
63430,train_data/6d596aecdf30442fa211d12e149ceea6.jpg,1
79359,train_data/a309e084e4ad47c0a6a8cc2daa54811e.jpg,0
60549,train_data/0aa8103d536f4305a18bcf263e90910c.jpg,0
79905,train_data/852c51464ead47d8bf66fe67abae8210.jpg,0
71186,train_data/19133c08ef7d425a81b6ee2b8a09bb12.jpg,1
28235,train_data/d81d9fd1f9b749a08034d4545ec48432.jpg,0
42261,train_data/25919e8d4a80452283ae51b71234768c.jpg,0
34124,train_data/58ec16617e8044089d694c3287f84348.jpg,1
14219,train_data/7d6283eb5eb04ddcb129254a06442814.jpg,0
42722,train_data/f3191019d48e48ce9ca9d1e313ff05fb.jpg,1
77135,train_data/ded9e5b1250d491a92397895e7da2eb6.jpg,0
31430,train_data/9e11869990d94aad86ecfe85c187c650.jpg,1
13482,train_data/eafaacf80b8b4e11b7ce3646e658f35d.jpg,1
24106,train_data/3638694151874c5184c1e9ccfa434908.jpg,1
41784,train_data/3952e55287e641159fd0115b16c5fe95.jpg,1
48260,train_data/f4e87e53f86a481aa9465a33b3e88c21.jpg,1
42758,train_data/a6ee6f228a5747b69ff66dfb0274dd7c.jpg,1
44254,train_data/cb499867a45a4ba998f5404a25457040.jpg,1
61285,train_data/4a8c14f1dd234a77813c6b5823e6634f.jpg,0
57592,train_data/dfc92a2ff26b4f959c5d34623d92dec6.jpg,1
23648,train_data/e0ef7031b19547359deec887847f5d9f.jpg,1
22748,train_data/67c3da3f3160416aa39854d6c871ea2d.jpg,1
74777,train_data/c5e4d9a5d3a547d2937b469668ebd6f5.jpg,0
78706,train_data/9e2c205255864e46922dd602167d706f.jpg,1
21762,train_data/c069acc647ed461cb912f173e6441f8a.jpg,1
64283,train_data/4fb530784eee4077acb263e03e6f168d.jpg,0
61767,train_data/fe8553c427164c5988703d6b6bfed30c.jpg,0
49669,train_data/f93f91809b724d54bc80155c20003b58.jpg,0
61924,train_data/1502e47fc1624022a943f411862ade27.jpg,1
24469,train_data/08590dcba9c94a7b919e18d13b1f7e0e.jpg,0
56179,train_data/70d5e0c1d9b040788d2175b9a9a0c156.jpg,0
54724,train_data/9e04dd2e26e6496ba87656b06a9e0a8c.jpg,1
47466,train_data/82bcebc9d4b74923a7a4b85e86dad723.jpg,1
5536,train_data/d287923ed7d14e488cc0565fbc1f4d7e.jpg,1
71061,train_data/b445ca3b34cc4d91aaf8912b71761316.jpg,0
24690,train_data/e97f446c44bb41439068b182f878def1.jpg,1
12270,train_data/5cbde84f9ef448eea46148527571c43d.jpg,1
69736,train_data/55a9446dd285466588582f3a7dc38f7d.jpg,1
18686,train_data/e56e8a6933904384a33877379be8a505.jpg,1
7678,train_data/24e0dd41cb024273b728001a6efadc85.jpg,1
10292,train_data/9c8c097deb4a4536940ff3805c32a394.jpg,1
44260,train_data/100cf29ae57d4188920dc5f95f9ee825.jpg,1
32844,train_data/b1484128a86343c1a643583d697ed623.jpg,1
43287,train_data/51f9d97d49fa4e9a840dd7cd550abbe4.jpg,0
52892,train_data/6a5d9e89cc2940b1b85055e4b90a443a.jpg,1
62062,train_data/966bec80f32949599bf494d8d3409745.jpg,1
79153,train_data/ec289d38fa2b461189d40d1eff45720e.jpg,0
2805,train_data/3221af968755466591f2c575459b0229.jpg,0
46861,train_data/aab4ef1aa1804c608bb5f30afcb9d360.jpg,0
21182,train_data/9e47e41fc1b24ac78cd3f0d834bb4e00.jpg,1
68086,train_data/d760fb44b25641f79e6545e4ac24541c.jpg,1
25403,train_data/a0b9395cce714cf6bfd0426e78ee315a.jpg,0
66573,train_data/d9872ba3c43848d99dfd9db436326238.jpg,0
19302,train_data/b53a97a6ad3c454ca58efe24b12d9255.jpg,1
1924,train_data/7523f93bd63846198d61bb6a0494c803.jpg,1
42808,train_data/7bbaeef2f4134463857085e6594792b3.jpg,1
58258,train_data/de423704731b496589861f4579bc4c6a.jpg,1
2219,train_data/5e390961b63b40fe9d1f892c7935776f.jpg,0
33670,train_data/54fec8b118fe4ffaa922835fa3762b49.jpg,1
8897,train_data/32412103fcbc42248f038d153fe35403.jpg,0
40348,train_data/f2e17328b57b4e489816407382f04c5d.jpg,1
28668,train_data/76ea534a04bb404ba862dd63a4faee49.jpg,1
17786,train_data/361bbc6d24c0420a806eb067ba71493b.jpg,1
75518,train_data/a78f6e18d9c74c92b0315847d5bb6dbd.jpg,1
33342,train_data/38ee918c969940c6a6d5179fb161787d.jpg,1
57210,train_data/d9ed397ce93944ffbe7356b98f380528.jpg,1
4678,train_data/ffaab2b60109437b952f17c408b8ba77.jpg,1
30151,train_data/5d5b11c8700d45bbba34448911466b5f.jpg,0
74027,train_data/13154f64b338467185f6f0c2d0338a6b.jpg,0
2833,train_data/86e1cb0fed0a4f02a2c9d4253cacdb5a.jpg,0
11683,train_data/c8e8923765ee4d03abea1a849a75fbe9.jpg,0
57408,train_data/2fdc2655ad954a51a86a731b5f55026a.jpg,1
30037,train_data/ef6246a7d5f14c2bbd9c844f8e097f8f.jpg,0
74305,train_data/459b5157d3544d5da2e6c75b30889bc2.jpg,0
73129,train_data/f39b3213bc2147b488dedcd775eb83e8.jpg,0
65605,train_data/3475a5e15eac4db19f02aaa4ecf4c656.jpg,0
73469,train_data/45535d455b7c4b5a952d6dd0bc14e036.jpg,0
24516,train_data/21c14c7a17b94ff2a8e725c2c6360659.jpg,1
2791,train_data/af77f59deed24eda866805d3837f7442.jpg,0
21298,train_data/480026898e454b5495c12ded4fb9d5ba.jpg,1
27130,train_data/664b5041a454401b9f313d749f443d22.jpg,1
25686,train_data/3ad9c17568fe4076979ce102006bbbff.jpg,1
54887,train_data/255db2c5622c455b812364edd4f70c4d.jpg,0
54027,train_data/6cbbf51c822a4ab190b2154b46ff3eff.jpg,0
56350,train_data/e91b13f390c8414eb8c963dac00d13c2.jpg,1
50184,train_data/10ea804bb9f441e5b8bc3979bb416c2f.jpg,1
74676,train_data/480f1d7ad82c4797a21f618c92c1b061.jpg,1
25605,train_data/f78efe096ac4407b9392cc42956dd0c8.jpg,0
75778,train_data/5418a0a2f8584b96beb6186bb1c4f3fd.jpg,1
67650,train_data/0c4a90f999c9491fbdb80919b18251a0.jpg,1
63087,train_data/f61dd739b033489598609babb8f42c7d.jpg,0
32593,train_data/b6d0f8b0141f492cb77b46df52da67d3.jpg,0
76357,train_data/0d56e33179f84ae793bc8d382b2e5c6d.jpg,0
12250,train_data/02ccc0b714614865b332e4abe6eab487.jpg,1
42093,train_data/7121cf1d0adb47b69f117ac077f78768.jpg,0
78965,train_data/f8caf9bc966a4da0ba04e273a82ce1df.jpg,0
52040,train_data/dfc21326345b4cf8babccf28dee35833.jpg,1
8032,train_data/a8a7143a531f4bf2afdc63863ea80d0a.jpg,1
6264,train_data/4f06ec9494634996b657550799a7255b.jpg,1
23286,train_data/87f46eed506e4d51af27fc127403fe7d.jpg,1
8460,train_data/aea908a98a6047d8bd020845a2e58431.jpg,1
37694,train_data/0444795a8bf04d3dadd59adbb3b9ff12.jpg,1
42460,train_data/70c5294453884e7aa80b09ddcf21324f.jpg,1
12300,train_data/380f227faeaf493dac4fab05d071e62a.jpg,1
70725,train_data/012ed47fcc1e4239a86921b6394c25f4.jpg,0
7687,train_data/0fad4ae3b23f4be2bf544863ef3bc540.jpg,0
2308,train_data/33dba803f74e466b9155f722aae59ac3.jpg,1
397,train_data/6767f6935e15405592d7810e6fb44a91.jpg,0
21236,train_data/ffaa175d070a47d6a9a7645539620598.jpg,1
51529,train_data/5f9cabc1693e4261a89c535a3340e236.jpg,0
10884,train_data/24fa9a51cade4ffd8076f4c74589595f.jpg,1
7129,train_data/c78aacf210fd4614bd822023caf09644.jpg,0
79524,train_data/210e73c08d134ce18c1c3be90de06943.jpg,1
71485,train_data/5d9824ff1dad4a399f0cf9fe23d53978.jpg,0
76358,train_data/8a7de9059f4e452babea9d5e77c5b947.jpg,1
70740,train_data/c476e4fb3de64db09bb5f38b8d7ba921.jpg,1
40202,train_data/4ce773b27e954ebe8121cac89b6c63eb.jpg,1
26385,train_data/8cc026cec9774266be27178b7667d565.jpg,0
68697,train_data/6e16049ed7cd47d1a82b5c7272281c71.jpg,0
46781,train_data/325c5a438152442493b4388fde0dfd61.jpg,0
39275,train_data/b1af61acf2614e5ab3ffbf2b9e5ae066.jpg,0
66249,train_data/10426cb0167740bab80c350302a57283.jpg,0
7861,train_data/cc00f7d18cdc4d878ee7c78cffbaf086.jpg,0
42735,train_data/384abccbdd674a4e844fdb372c90d628.jpg,0
29215,train_data/a9e8b8b790e6483291a9d2a38b568857.jpg,0
77155,train_data/a5326201ad174abcb1e688d60d699d37.jpg,0
32108,train_data/d02835b47dfb46daa3a74e1b4b3c6e0e.jpg,1
22606,train_data/e30f157b16d64e8a9dc36c80c82f7383.jpg,1
3154,train_data/bb0ba1b6d5c34c248175677a2edb861c.jpg,1
42186,train_data/8ad99218fc194f5ea95a9974c5d30ac8.jpg,1
77280,train_data/c49472de0d6b4fa690f94824a4245b5f.jpg,1
51814,train_data/a53a4c8c38694b6f9c75e3905cbf8241.jpg,1
6518,train_data/b754993d81214df1991a6708a5a5436b.jpg,1
38731,train_data/27f65391040b4815b9160716f68821da.jpg,0
53703,train_data/32af1805238549409c49ef527619c990.jpg,0
32274,train_data/d5f2f50fd7af4c3a86b23e6767ec67bd.jpg,1
67806,train_data/ac1beb0f7e0f4ff69e78799705cfbd77.jpg,1
6082,train_data/f524d841156744f89f9e4030a1784f82.jpg,1
19995,train_data/fd644abfa7aa448f9d38ce3c3af166ba.jpg,0
31235,train_data/8c9bbf5a19e44d78854c8b35929cbf53.jpg,0
50673,train_data/c345e277abad4fd09eda9ceafdd6fd21.jpg,0
70600,train_data/b85e5d4feb714a9d9668350b1a0bf1ec.jpg,1
23860,train_data/2dd62a1085774289bb3a13b9a52ae59a.jpg,1
38568,train_data/b93e708b924c48c7b820d76be8707f76.jpg,1
60819,train_data/fb6519c85ce046c38df2ab1c60af6c33.jpg,0
31630,train_data/d2d29aea97624b5db6cc09aaec6728d8.jpg,1
67998,train_data/fb87b655218b415a8fc71d85797c59a1.jpg,1
18661,train_data/43d8cb503ded4e19b66adef6fdb04009.jpg,0
6323,train_data/f19bc3525f964d5c9d0a581d4ba8de82.jpg,0
2570,train_data/a3793115c3604ac997da3493549f10a3.jpg,1
34191,train_data/cd7d12ec059b4e2f92322f3ec3680883.jpg,0
45973,train_data/828bfebd8df54ff69090a21bde412029.jpg,0
21079,train_data/f0c5e49f991f4ad495078c5e3ff9bab7.jpg,0
40177,train_data/61dcc50d52ee4c68827244a3e05e064d.jpg,0
20414,train_data/5df6d4e788df4902af08c73dbe839e71.jpg,1
45141,train_data/9fe824f7bc6549159bfb02992f0487da.jpg,0
52697,train_data/e14dc7c5d57b47688d3c1264823b87a0.jpg,0
2492,train_data/a9425e52a85f4a198265bc65957ed076.jpg,1
42140,train_data/c474bc7d678e491a869232ebde3223b2.jpg,1
29910,train_data/50990828790b45cc972f07247170fd7b.jpg,1
10071,train_data/f393c389e2104ba7928b5e65d85a0c2a.jpg,0
49233,train_data/7c852c688ffa4d068a45b17af8d9e718.jpg,0
48355,train_data/490b7ba3c4b748a2837ce7ac7e749ad0.jpg,0
63487,train_data/5913141736874e88998131976def1d81.jpg,0
75597,train_data/4c4b7e9903004e22b782ccdd90b4439e.jpg,0
50267,train_data/f5f65171950f4223806fa85e75f33455.jpg,0
49337,train_data/551be26ff98248f09d6d28978ce091c0.jpg,0
27350,train_data/796974bcb81d474991979891cae8b246.jpg,1
3532,train_data/06bbddb88fcc4de59e11ba2f735a25d3.jpg,1
76978,train_data/29a924bb90c04ea19916303398b78e5e.jpg,1
39690,train_data/89dc39806be64349bae67ea74ea218a1.jpg,1
23613,train_data/665ec2d7a516447297ae3b2935c63800.jpg,0
12190,train_data/6a7373c7c73e4c939165c9b8efb6955a.jpg,1
55979,train_data/e6e00cb8f2e044dfae012c10d28e3b62.jpg,0
61787,train_data/59beabc12f35469aaf54d6abbba82070.jpg,0
32179,train_data/d6e5e334aa934520af189a21d7d53849.jpg,0
2310,train_data/1063ea24e885411aa7bc23709b7c2317.jpg,1
7137,train_data/0537c24b97bc4d2f91d9b7d29dd1dbca.jpg,0
21660,train_data/231eb38671a942ce9f78d27d78b8784b.jpg,1
49425,train_data/cc2b548769b34172baa5f736cd17204e.jpg,0
47944,train_data/47fc31e6218a43fdbbf4d1912fb36835.jpg,1
23801,train_data/0d471f9d9f35467e8a7bfac30fb686c1.jpg,0
36458,train_data/e35dc42f787f4b25b7c094614b74a3ab.jpg,1
59202,train_data/9461ad3919fb4ac3aadd77bf1fa548bf.jpg,1
57328,train_data/32774004cb33469fb1dea20532bacf86.jpg,1
6824,train_data/21cd867b4f754b9baf3243fffaa9b6f9.jpg,1
54073,train_data/bdcd3015651d41abb6c75b0b328524da.jpg,0
49853,train_data/b3bf6da6bccc4d7fbebe501971299cd3.jpg,0
9009,train_data/f073178b74254b71af0d12d62e6e0451.jpg,0
39549,train_data/82783d521ac646db82ebee2b25f99b27.jpg,0
63770,train_data/98a03e801cc7467bb76b9d279d60cc2a.jpg,1
30454,train_data/3229dc1689fa406391c42557b9abeb11.jpg,1
78877,train_data/c1daaaf9f4e545e28ef0d468eec6e075.jpg,0
58484,train_data/e53794a15ac94894b4913c66fe055e37.jpg,1
70557,train_data/320908a6f3974c608afc042c8083dd2d.jpg,0
56916,train_data/52dd36393f574ca88ae95d4d5635a043.jpg,1
1668,train_data/e6312ea060ab4683a039f3a15951db8d.jpg,1
4242,train_data/82a657ef3aef4fd894664b6078fad01c.jpg,1
67603,train_data/c06a7b0fd5574672824e8b02609ce3d4.jpg,0
30813,train_data/e27096e9cf2444f28e6cb4bb82cf719f.jpg,0
21289,train_data/41dbf65a60d24b64a8a4fe397b665c0d.jpg,0
14579,train_data/fa190cc7ee874db28ce2f7b75ef69198.jpg,0
68838,train_data/7c307f7eea8f4da8a4630c39b5a33bae.jpg,1
24530,train_data/00330ebc27b140f38514d8f239a683e5.jpg,1
65937,train_data/fb9617fee44b40ba8ab0c8044d1dd16a.jpg,0
25546,train_data/1ff5bc77c9c447d6b84b6280acc299d3.jpg,1
78326,train_data/fc2adfdfc29c4e109bca920d803a3887.jpg,1
63786,train_data/4e548ea774ad43eaa7da1c791b927708.jpg,1
47099,train_data/1a723e702cae488da56b27d78a69e0f9.jpg,0
6863,train_data/677e0ecb719443728a813dbcf0ba8897.jpg,0
23567,train_data/edd6997cceca42e2a5e30f6357953edd.jpg,0
37979,train_data/c2301aa8dcc24fe7b15b0e9f40a052c1.jpg,0
2797,train_data/1e76ab1cd8924fc39388c7133acad982.jpg,0
73364,train_data/8471538bd4894beabd7d037bb8346f10.jpg,1
36336,train_data/771696e5551243968f9387811ac45580.jpg,1
19840,train_data/c21776af59a340d88f7b565df9d87232.jpg,1
37512,train_data/fd5d30546b9c48daa6ad03682b6ec6cb.jpg,1
5289,train_data/f6a514047d2f48cba42824323f7df3aa.jpg,0
13172,train_data/4e3105e50d014b76ad5ad87ebebfee73.jpg,1
37425,train_data/c3ed613c68d242dfb27eddd6c47fb8a8.jpg,0
32927,train_data/14567f8e1d4a4cda9f8885b55e9eabd7.jpg,0
24067,train_data/581de23534754c9fb372b5a11d6cd872.jpg,0
41334,train_data/06d16843ff214c6a99ab9a02a1b564ce.jpg,1
61453,train_data/64cdeb627ab5415db56a8e8877c5cc65.jpg,0
2647,train_data/831da32a57e24730b6a57220848e9c08.jpg,0
20204,train_data/a803a749643a46d0846edd4327125489.jpg,1
22760,train_data/e987ef8b0cc24986bc24d5f9a41a635d.jpg,1
22408,train_data/8fee2c4c166d49fb9939bea35f28f04b.jpg,1
76204,train_data/f16159a240564218892c17262d2fdd0f.jpg,1
17976,train_data/d33c9cde971f4f1dbeed9f8bf36ad8bd.jpg,1
69443,train_data/469f4cc03e0d4fdc8ff943602575c171.jpg,0
50855,train_data/b966674e7bef4c3ba1f3b642c9704af1.jpg,0
36741,train_data/d4caf98101544534b7cdbc5993b972ae.jpg,0
79131,train_data/6b9271a69b4a4a588a436ec2878ada5b.jpg,0
29573,train_data/f7db094245dd4633bed712b27e622338.jpg,0
18741,train_data/538590bcadc34088a33a9d2619b6b34e.jpg,0
18864,train_data/5118e9da286c417aaa8d113fc4c2ed6f.jpg,1
21493,train_data/5001df2577e04b3283d4f523cc341c60.jpg,0
15794,train_data/31206bcf22444e02b050cc447e3f2844.jpg,1
51773,train_data/582707d4df1147c7acba0d5192606b38.jpg,0
36606,train_data/7fb7dba1bc214507a435b8566f8c2563.jpg,1
75836,train_data/f80418d79b0b48c684bc5e26ee00f27b.jpg,1
44901,train_data/1e19f2bcbc1f4c9d9923b4bf1afb35f7.jpg,0
48566,train_data/f2067fd77dad4b37856c2a495342ea06.jpg,1
73099,train_data/ae0d433e5f02406a91f4f19a8cfd1fcf.jpg,0
51552,train_data/e1e7c2ed20bd4a35883fed72952113dc.jpg,1
41432,train_data/89d249109c7a46b782737d7401d26a5a.jpg,1
50282,train_data/d4c8e8b443784e6bb076ba2e82e9984b.jpg,1
10585,train_data/029e0f8b14264b958bbcd08a5cb7f49d.jpg,0
17994,train_data/84960bfda8204be8982347d5ef6fd2c4.jpg,1
45400,train_data/19eb139599f547c593f4cfadf2e2d0f9.jpg,1
33751,train_data/6ebbfb0b3add461d9ece752fc7dea67a.jpg,0
52443,train_data/df368dc901b344e5a30fdae9c4112dfd.jpg,0
60387,train_data/232a6d12116c49188e8c76e3d39d01f2.jpg,0
49230,train_data/2c9fb681dee54681be0c079408aa3f7a.jpg,1
68873,train_data/af52250213a74e928aa9366b3bba541a.jpg,0
13614,train_data/7fdc35f8d09948e7b36c3c3e2ad9edb9.jpg,1
69180,train_data/30178e8b7ad3470a853e4cc8024b5808.jpg,1
68603,train_data/3bc7f2b27d744bf7af37714370908521.jpg,0
45561,train_data/3d89f35de2f54c338b0372e969c6924e.jpg,0
71044,train_data/60aaa3466c4949ccab1c52a53cc5320c.jpg,1
66441,train_data/0372bc23b329420dae00732a0c05d475.jpg,0
77553,train_data/e9dc8c32709e4a228c7637cb34caf612.jpg,0
65907,train_data/be445e41aa2f4b19a2922c5f2927af5f.jpg,0
1481,train_data/294f95f5da5d4ba58aaa9d60f7c9336f.jpg,0
17300,train_data/3a136def533b46b497c3e1a3308e3e3a.jpg,1
46743,train_data/145fe8c6baae4ba7b9b1db69559b2e5d.jpg,0
73665,train_data/f34395d03caa40ea8696b987b34fa6ec.jpg,0
10911,train_data/25f97b73f2744087842020a3f632d764.jpg,0
3365,train_data/2b087b15567b49569d31b7fca307271a.jpg,0
44126,train_data/96a63619adc14ba8a595a7c684002a1e.jpg,1
29570,train_data/9a58e928add941c2abe7b96c43f531a0.jpg,1
47938,train_data/4701a4a1e5de4cc492a40806d9a49b3e.jpg,1
48839,train_data/74a4f556a27c42a6af3817dc8e5f666e.jpg,0
34863,train_data/9800c63e139849adbed172326500b8a3.jpg,0
65527,train_data/232bc2add75f40f09761d387aae16963.jpg,0
54188,train_data/a3fd5075ebe7407880241470fda04f73.jpg,1
60820,train_data/f3305ac1d38b4ba5b068b3e774c17cd8.jpg,1
2827,train_data/32241f397e96477f935b4d1637701443.jpg,0
8899,train_data/374e95895dbc44d5b93009c6be3aecbb.jpg,0
54082,train_data/28b31b5e4f0d42ba868556d19275baea.jpg,1
29752,train_data/7f70754014114db19cdbc22516d3b1e0.jpg,1
55803,train_data/aa774367bc544987b695fd6269b775fb.jpg,0
69570,train_data/56ba42e490e541a69ca83365cecbb372.jpg,1
74909,train_data/14cd653fe28f498282a5df6fc72a7796.jpg,0
31318,train_data/e76f732a55274955a64c4d818b8ac30c.jpg,1
1925,train_data/ddf93778eea249698d2dd00f60b2fab4.jpg,0
66086,train_data/159c9437bfb24ed2ad1b5ed2fcac1613.jpg,1
71591,train_data/307c177e16c446d09b541fbbedd30c05.jpg,0
5057,train_data/4b7c80cdc36b433e893608515dd96dc4.jpg,0
5787,train_data/48653fc3e6434b2fa231f03e2050f123.jpg,0
61389,train_data/e31408ee835c49f194246a30e6a28a55.jpg,0
3930,train_data/5992a72daf8644cfb3f87c72e8b836bd.jpg,1
46137,train_data/2a5a54373b80433d95997ba1f24d9736.jpg,0
40771,train_data/0ca4224d548944cda2e68b816518e37f.jpg,0
53869,train_data/9c61dfb46f3c4ad39a2150e851204424.jpg,0
6110,train_data/725418b93e7341018a80ed2854e4255a.jpg,1
12586,train_data/ebaecd5046bf48b489fd91a19572f1d2.jpg,1
10540,train_data/3f08b232ca8447a58b775806b86cb707.jpg,1
3510,train_data/5dddd10df98848618d817e58440e0cde.jpg,1
43338,train_data/7b2a3e68dd8b41a39d0f614154868107.jpg,1
40755,train_data/4870c3711c7d4dd0ab975b9be0e7ffac.jpg,0
33050,train_data/6ee5ab1c3b5941f4bc1832f8f2613e69.jpg,1
76239,train_data/dc644936c93b4f6da64c657e0d5f1c4c.jpg,0
76850,train_data/d07fe1a9869c4721b7990297f397c078.jpg,1
65816,train_data/8ebf542dde3c40aebf6ec91cbd2282d5.jpg,1
2770,train_data/7135edcad97b4548bacb053dc3e02a02.jpg,1
13750,train_data/bd86780f8ccc4f199c5e5d5b014d575f.jpg,1
38863,train_data/b043e669240d466c862a03ef1e977001.jpg,0
52074,train_data/7c62b49a0f4f4e1899820923df12c37b.jpg,1
13471,train_data/98f6cb29b4964c288ebb5562cee4b23f.jpg,0
51136,train_data/0ceccf19c4ad4e19a28e19ef23470c97.jpg,1
31913,train_data/3da3e7b6ced84ccaaa42fe8ad4dfc78b.jpg,0
69996,train_data/30b6553de06547938594135a0f53d70d.jpg,1
9127,train_data/a2bfba42d9b34d24b8d3217697cb1cad.jpg,0
30508,train_data/6ef82bfe67a0472eb63c1835625a847f.jpg,1
32056,train_data/520907b5c70640e780ecebea9734929c.jpg,1
16711,train_data/1edf04874b0d481b9e18b1966e8e3e75.jpg,0
27294,train_data/9539f3537fe54294ae308e60e7dcc0a1.jpg,1
49776,train_data/38afffaee0e7497d939a27216ec7f8ea.jpg,1
60292,train_data/515607acc9be4aeca28cbaf8f9a7f47f.jpg,1
66889,train_data/ed7a427dd4814d9fab7cd22278ca856f.jpg,0
67543,train_data/113481f71d8c4658b05e3e4f5afd6712.jpg,0
68148,train_data/945a258adb7746c29b9e53c639fd705d.jpg,1
72749,train_data/5b591436f9b64a62a1f93f38ecb76414.jpg,0
33085,train_data/8468e6501ffa4d718d5bb44f7d031d6c.jpg,0
39053,train_data/074eb6a20f3345e692ec5223f1d64381.jpg,0
7773,train_data/66ee79452e80439fbbfaa8612079ed5c.jpg,0
11767,train_data/28a5c5dcf9c546c58193c5927eed552b.jpg,0
67131,train_data/64e85a6fb7844011b3d17ec64f08702b.jpg,0
26460,train_data/2848c57da1784936b94fe3a08866f958.jpg,1
